时间,实发辐照度,辐照度,温度,风速,风向,压强,湿度,实际功率
2020-12-18 05:10:00,0.0,0.0,9.5,2.967,117.796,1020.79,89.121,0.0
2020-12-18 05:15:00,0.0,0.0,9.5,3.753,101.6,1020.69,89.053,0.0
2020-12-18 05:20:00,0.0,0.0,9.5,3.174,115.878,1020.69,89.051,0.0
2020-12-18 05:25:00,0.0,0.0,9.491,3.153,101.678,1020.68,89.052,0.0
2020-12-18 05:30:00,0.0,0.0,9.273,3.793,113.092,1020.66,89.052,0.0
2020-12-18 05:35:00,0.0,0.0,9.435,3.767,110.462,1020.68,90.129,0.0
2020-12-18 05:40:00,0.0,0.0,9.401,3.732,117.984,1020.66,88.05,0.0
2020-12-18 05:45:00,0.0,0.0,9.4,3.279,113.202,1020.68,89.123,0.0
2020-12-18 05:50:00,0.0,0.0,9.4,3.37,119.555,1020.9,91.135,0.0
2020-12-18 05:55:00,0.0,0.0,9.4,4.006,114.459,1021.01,89.862,0.0
2020-12-18 06:00:00,0.0,0.0,9.4,3.381,120.509,1021.11,89.713,0.0
2020-12-18 06:05:00,0.0,0.0,9.399,2.728,103.411,1021.01,89.54,0.0
2020-12-18 06:10:00,0.0,0.0,9.393,3.312,121.918,1021.0,89.422,0.0
2020-12-18 06:15:00,0.0,0.0,9.396,3.254,118.708,1021.01,89.193,0.0
2020-12-18 06:20:00,0.0,0.0,9.396,3.867,109.333,1021.21,89.054,0.0
2020-12-18 06:25:00,0.0,0.0,9.598,3.507,113.588,1021.32,89.056,0.0
2020-12-18 06:30:00,0.0,0.0,9.49,2.909,110.329,1021.21,89.057,0.0
2020-12-18 06:35:00,0.0,0.0,9.284,3.787,111.802,1021.43,89.059,0.0
2020-12-18 06:40:00,0.0,0.0,9.492,3.944,118.223,1021.32,89.055,0.0
2020-12-18 06:45:00,0.0,0.0,9.71,3.837,128.187,1021.33,88.05,0.0
2020-12-18 06:50:00,0.0,0.0,9.928,3.85,114.523,1021.54,89.058,0.0
2020-12-18 06:55:00,0.0,0.0,10.146,4.187,120.473,1021.41,87.043,0.0
2020-12-18 07:00:00,0.0,0.0,9.496,3.768,116.303,1021.43,88.693,0.0
2020-12-18 07:05:00,0.0,0.0,9.5,3.059,111.367,1021.64,88.537,0.0
2020-12-18 07:10:00,0.0,0.0,9.5,3.325,122.611,1021.74,88.417,0.0
2020-12-18 07:15:00,0.0,0.0,9.5,2.77,113.072,1021.63,88.184,0.0
2020-12-18 07:20:00,0.0,0.0,9.5,3.169,115.287,1021.64,88.054,0.0
2020-12-18 07:25:00,0.0,0.0,9.5,3.418,123.456,1021.63,88.051,0.0
2020-12-18 07:30:00,0.0,0.0,9.718,2.865,118.162,1021.85,88.052,0.0
2020-12-18 07:35:00,5.154,0.247,9.936,2.908,121.211,1021.74,88.054,0.0
2020-12-18 07:40:00,5.977,0.28,10.252,3.131,121.099,1021.96,88.053,0.0
2020-12-18 07:45:00,7.395,0.359,9.605,3.45,120.625,1021.85,88.052,0.0
2020-12-18 07:50:00,11.098,0.633,9.596,3.553,116.74,1021.86,88.043,0.0
2020-12-18 07:55:00,15.785,0.758,9.603,3.211,122.408,1021.85,86.035,0.0
2020-12-18 08:00:00,20.937,0.999,9.601,3.298,113.478,1021.85,87.688,0.005
2020-12-18 08:05:00,26.977,1.296,9.608,3.282,116.903,1022.07,87.529,0.149
2020-12-18 08:10:00,34.751,1.658,9.604,3.812,100.56,1021.97,87.413,0.284
2020-12-18 08:15:00,32.424,1.544,9.609,2.869,114.922,1021.96,87.175,0.304
2020-12-18 08:20:00,38.548,1.857,9.669,3.513,106.792,1022.17,87.051,0.377
2020-12-18 08:25:00,40.511,1.927,9.695,3.167,126.464,1022.07,87.052,0.397
2020-12-18 08:30:00,43.716,2.087,9.7,3.593,110.619,1022.27,87.052,0.434
2020-12-18 08:35:00,48.137,2.208,9.7,5.046,113.255,1022.17,87.051,0.492
2020-12-18 08:40:00,51.223,2.442,9.7,3.461,127.027,1022.37,87.051,0.529
2020-12-18 08:45:00,51.674,2.459,9.493,4.176,124.989,1022.27,87.038,0.536
2020-12-18 08:50:00,55.16,2.633,9.806,4.292,112.167,1022.26,87.041,0.57
2020-12-18 08:55:00,60.748,2.903,9.699,3.391,126.349,1022.26,85.029,0.636
2020-12-18 09:00:00,66.766,3.186,9.698,4.072,130.177,1022.26,86.544,0.706
2020-12-18 09:05:00,72.822,3.573,9.914,3.311,118.584,1022.26,86.521,0.778
2020-12-18 09:10:00,74.489,3.547,9.813,4.219,120.648,1022.47,86.154,0.788
2020-12-18 09:15:00,79.252,3.799,10.02,3.215,112.9,1022.58,86.169,0.866
2020-12-18 09:20:00,80.754,3.844,9.917,4.31,104.061,1022.48,86.031,0.874
2020-12-18 09:25:00,78.863,3.886,10.127,2.762,94.944,1022.69,86.036,0.87
2020-12-18 09:30:00,88.082,4.209,10.021,4.847,120.455,1022.58,86.035,0.988
2020-12-18 09:35:00,93.583,4.466,10.024,4.131,112.741,1022.79,86.032,1.047
2020-12-18 09:40:00,99.4,4.738,10.018,3.496,123.865,1022.68,86.037,1.113
2020-12-18 09:45:00,102.211,4.864,10.025,4.671,119.569,1022.69,86.03,1.14
2020-12-18 09:50:00,106.59,5.115,10.019,4.618,118.21,1022.68,86.036,1.202
2020-12-18 09:55:00,124.531,6.021,10.019,3.828,119.271,1022.6,84.021,1.402
2020-12-18 10:00:00,145.369,7.157,10.232,4.727,111.332,1022.58,85.443,1.66
2020-12-18 10:05:00,165.374,8.346,10.123,4.829,119.155,1022.65,85.386,1.88
2020-12-18 10:10:00,168.387,8.931,10.126,3.741,128.09,1022.66,85.163,1.911
2020-12-18 10:15:00,183.961,10.545,10.342,4.111,117.807,1022.68,85.031,2.087
2020-12-18 10:20:00,187.973,10.419,10.236,4.031,122.5,1022.67,85.027,2.139
2020-12-18 10:25:00,174.049,9.029,10.446,3.468,113.557,1022.69,85.024,1.971
2020-12-18 10:30:00,189.21,11.98,10.336,3.657,117.507,1022.47,85.03,2.164
2020-12-18 10:35:00,196.429,10.814,10.554,3.778,120.609,1022.58,85.03,2.235
2020-12-18 10:40:00,213.604,13.393,10.447,5.074,106.149,1022.58,83.015,2.461
2020-12-18 10:45:00,205.317,14.436,10.446,3.579,122.889,1022.58,84.224,2.337
2020-12-18 10:50:00,211.23,14.015,10.447,5.406,127.596,1022.57,84.016,2.426
2020-12-18 10:55:00,232.151,13.066,10.656,3.374,125.494,1022.57,84.181,2.64
2020-12-18 11:00:00,259.321,14.68,10.759,4.085,119.514,1022.37,84.018,2.951
2020-12-18 11:05:00,250.484,15.128,10.867,4.653,119.831,1022.48,84.023,2.858
2020-12-18 11:10:00,240.395,16.189,10.761,3.469,115.165,1022.26,82.01,2.772
2020-12-18 11:15:00,235.218,15.811,10.76,4.313,114.114,1022.15,83.017,2.714
2020-12-18 11:20:00,235.582,18.853,10.758,4.146,108.777,1022.26,83.018,2.721
2020-12-18 11:25:00,236.224,24.553,10.762,4.153,103.572,1022.05,83.014,2.776
2020-12-18 11:30:00,246.307,15.885,10.972,4.503,111.274,1021.95,83.015,2.881
2020-12-18 11:35:00,290.085,21.295,10.869,4.202,122.3,1021.85,83.013,3.41
2020-12-18 11:40:00,319.25,16.856,11.15,3.995,110.839,1021.65,83.016,3.623
2020-12-18 11:45:00,273.248,15.786,11.279,3.653,105.373,1021.54,81.004,3.037
2020-12-18 11:50:00,239.129,16.354,11.432,2.888,137.315,1021.64,82.004,2.574
2020-12-18 11:55:00,284.568,20.365,11.532,3.729,117.972,1021.44,82.005,3.195
2020-12-18 12:00:00,357.097,24.235,11.432,4.555,97.278,1021.31,80.004,4.068
2020-12-18 12:05:00,387.528,34.376,11.427,4.972,104.164,1021.42,81.009,4.472
2020-12-18 12:10:00,435.964,31.168,11.83,4.617,102.982,1021.2,78.996,5.198
2020-12-18 12:15:00,381.751,29.316,11.939,3.826,128.965,1021.09,80.006,4.319
2020-12-18 12:20:00,377.356,29.16,11.832,3.921,131.14,1020.98,77.989,4.326
2020-12-18 12:25:00,347.823,29.558,11.633,4.305,139.891,1021.08,79.427,3.912
2020-12-18 12:30:00,363.619,31.944,11.544,3.843,121.201,1021.08,80.066,4.158
2020-12-18 12:35:00,415.242,33.501,11.751,4.792,116.566,1020.88,79.344,4.689
2020-12-18 12:40:00,382.857,28.013,12.126,3.614,129.616,1020.71,78.991,4.255
2020-12-18 12:45:00,332.529,16.778,12.271,3.273,119.393,1020.61,76.984,3.679
2020-12-18 12:50:00,303.932,15.452,12.162,2.986,123.685,1020.5,78.312,3.449
2020-12-18 12:55:00,325.458,16.743,12.374,3.417,129.725,1020.4,77.987,3.669
2020-12-18 13:00:00,377.844,19.358,12.049,4.007,129.001,1020.24,78.021,4.292
2020-12-18 13:05:00,413.712,21.897,11.988,3.502,145.494,1020.06,78.364,4.658
2020-12-18 13:10:00,440.402,23.318,12.262,3.338,135.27,1019.95,78.033,4.856
2020-12-18 13:15:00,410.688,22.608,12.481,3.531,135.286,1019.84,77.991,4.663
2020-12-18 13:20:00,376.712,20.985,12.19,4.301,142.399,1019.95,77.992,4.316
2020-12-18 13:25:00,403.768,22.738,12.128,3.993,141.056,1019.73,77.99,4.608
2020-12-18 13:30:00,392.484,22.367,12.22,4.815,107.663,1019.84,77.993,4.475
2020-12-18 13:35:00,412.557,24.156,12.193,4.043,123.895,1019.63,77.986,4.744
2020-12-18 13:40:00,388.781,23.6,12.379,4.286,128.805,1019.53,77.986,4.494
2020-12-18 13:45:00,424.029,24.386,12.589,3.536,140.87,1019.42,75.976,4.924
2020-12-18 13:50:00,406.771,25.031,12.811,3.812,122.955,1019.31,76.983,4.693
2020-12-18 13:55:00,394.84,24.743,12.916,3.638,134.106,1019.21,76.981,4.502
2020-12-18 14:00:00,394.009,24.157,12.807,4.701,102.798,1019.32,74.967,4.556
2020-12-18 14:05:00,404.866,25.476,12.79,3.667,111.973,1019.11,76.328,4.7
2020-12-18 14:10:00,411.715,25.638,13.169,3.492,121.254,1019.0,75.976,4.759
2020-12-18 14:15:00,424.998,28.935,13.067,4.384,117.314,1018.9,73.965,5.017
2020-12-18 14:20:00,506.145,33.391,13.272,4.231,111.912,1019.0,74.99,5.562
2020-12-18 14:25:00,386.881,26.863,13.027,5.63,100.731,1019.0,74.97,4.434
2020-12-18 14:30:00,395.954,27.457,13.168,3.686,103.633,1019.0,75.306,4.642
2020-12-18 14:35:00,401.021,28.267,13.376,4.022,116.512,1018.8,74.968,4.636
2020-12-18 14:40:00,360.387,26.341,13.177,4.327,140.977,1018.69,75.074,4.119
2020-12-18 14:45:00,299.627,21.87,13.273,3.623,130.844,1018.79,75.156,3.375
2020-12-18 14:50:00,280.848,20.84,13.275,3.776,127.198,1018.59,74.968,3.187
2020-12-18 14:55:00,287.103,21.123,13.254,4.429,127.639,1018.48,74.972,3.271
2020-12-18 15:00:00,284.145,21.737,13.202,5.026,131.545,1018.59,74.971,3.253
2020-12-18 15:05:00,278.702,21.662,13.158,4.501,132.217,1018.38,74.966,3.215
2020-12-18 15:10:00,244.022,19.478,13.274,4.328,142.043,1018.48,74.966,2.771
2020-12-18 15:15:00,210.635,15.22,13.478,3.78,128.631,1018.48,72.962,2.331
2020-12-18 15:20:00,167.196,15.222,13.335,4.005,136.618,1018.27,74.301,2.05
2020-12-18 15:25:00,353.892,27.675,13.372,3.28,113.807,1018.38,74.3,4.855
2020-12-18 15:30:00,536.672,42.441,13.951,4.463,121.071,1018.16,73.97,6.488
2020-12-18 15:35:00,498.794,42.874,14.223,4.56,119.027,1018.06,71.904,5.973
2020-12-18 15:40:00,471.208,43.908,14.377,4.064,116.174,1018.17,70.899,5.606
2020-12-18 15:45:00,452.064,46.368,14.267,5.276,110.102,1018.17,71.909,5.33
2020-12-18 15:50:00,428.025,41.213,14.271,4.548,104.567,1018.17,71.905,5.057
2020-12-18 15:55:00,407.364,43.559,14.275,4.347,110.393,1018.16,71.901,4.803
2020-12-18 16:00:00,384.235,36.648,14.512,3.468,122.53,1018.16,71.904,4.523
2020-12-18 16:05:00,363.517,38.261,14.615,3.216,133.554,1018.16,71.902,4.255
2020-12-18 16:10:00,344.863,37.444,14.506,3.613,115.711,1018.17,71.909,4.041
2020-12-18 16:15:00,322.737,35.589,14.51,4.094,109.618,1018.17,71.905,3.806
2020-12-18 16:20:00,302.231,35.975,14.395,4.904,109.565,1018.16,71.903,3.561
2020-12-18 16:25:00,285.675,32.247,14.378,4.104,103.537,1018.23,71.906,3.331
2020-12-18 16:30:00,264.586,33.312,14.362,4.581,125.255,1018.34,71.904,3.046
2020-12-18 16:35:00,245.731,29.938,14.325,4.903,116.004,1018.44,69.897,2.785
2020-12-18 16:40:00,224.906,27.892,14.376,5.156,100.171,1018.55,70.906,2.438
2020-12-18 16:45:00,201.706,29.647,14.374,3.889,100.617,1018.44,72.915,1.964
2020-12-18 16:50:00,187.05,26.126,14.161,4.254,103.088,1018.66,71.905,1.495
2020-12-18 16:55:00,167.304,22.97,14.059,4.281,120.126,1018.56,71.914,1.003
2020-12-18 17:00:00,148.102,22.294,13.953,3.953,111.169,1018.77,71.909,0.704
2020-12-18 17:05:00,129.413,21.598,14.054,3.853,107.046,1018.87,71.914,0.578
2020-12-18 17:10:00,109.991,22.893,13.85,4.056,113.857,1018.97,73.918,0.494
2020-12-18 17:15:00,93.406,21.179,13.747,5.144,101.772,1019.07,72.915,0.422
2020-12-18 17:20:00,82.73,22.232,13.645,3.855,104.287,1018.97,72.916,0.36
2020-12-18 17:25:00,71.905,16.044,13.749,3.909,102.434,1019.17,74.922,0.309
2020-12-18 17:30:00,58.613,14.538,13.533,3.634,99.109,1019.06,73.915,0.252
2020-12-18 17:35:00,37.617,8.962,13.426,3.653,101.45,1019.27,75.923,0.142
2020-12-18 17:40:00,15.509,9.449,13.309,3.214,98.254,1019.17,74.918,0.0
2020-12-18 17:45:00,10.793,4.167,13.182,3.549,103.215,1019.16,76.928,0.0
2020-12-18 17:50:00,6.435,2.333,13.078,3.234,109.533,1019.17,75.925,0.0
2020-12-18 17:55:00,2.643,1.349,12.976,3.541,102.2,1019.37,75.926,0.0
2020-12-18 18:00:00,0.224,0.04,12.87,2.957,95.973,1019.48,77.935,0.0
2020-12-18 18:05:00,0.0,0.0,12.749,2.59,95.016,1019.38,76.93,0.0
2020-12-18 18:10:00,0.0,0.0,12.643,3.051,95.033,1019.37,78.941,0.0
2020-12-18 18:15:00,0.0,0.0,12.746,2.96,116.298,1019.58,77.937,0.0
2020-12-18 18:20:00,0.0,0.0,12.541,3.009,110.747,1019.48,77.939,0.0
2020-12-18 18:25:00,0.0,0.0,12.431,3.56,110.636,1019.71,77.931,0.0
2020-12-18 18:30:00,0.0,0.0,12.322,3.07,120.483,1019.82,77.931,0.0
2020-12-18 18:35:00,0.0,0.0,12.426,3.759,119.377,1019.71,77.937,0.0
2020-12-18 18:40:00,0.0,0.0,12.428,3.344,129.579,1019.71,77.935,0.0
2020-12-18 18:45:00,0.0,0.0,12.212,3.697,113.164,1019.71,77.931,0.0
2020-12-18 18:50:00,0.0,0.0,12.318,3.199,126.012,1019.93,77.935,0.0
2020-12-18 18:55:00,0.0,0.0,12.11,3.753,110.522,1020.03,77.938,0.0
2020-12-18 19:00:00,0.0,0.0,12.216,3.54,109.733,1020.14,77.936,0.0
2020-12-18 19:05:00,0.0,0.0,12.21,3.35,124.199,1020.26,77.94,0.0
2020-12-18 19:10:00,0.0,0.0,12.008,3.562,128.289,1020.36,76.929,0.0
2020-12-18 19:15:00,0.0,0.0,12.109,2.22,114.375,1020.46,79.071,0.0
2020-12-18 19:20:00,0.0,0.0,11.907,2.547,132.335,1020.36,80.072,0.0
2020-12-18 19:25:00,0.0,0.0,12.012,3.665,122.555,1020.36,79.068,0.0
2020-12-18 19:30:00,0.0,0.0,12.012,4.116,122.873,1020.56,79.008,0.0
2020-12-18 19:35:00,0.0,0.0,12.016,3.829,125.124,1020.45,78.98,0.0
2020-12-18 19:40:00,0.0,0.0,11.801,3.665,120.248,1020.45,79.066,0.0
2020-12-18 19:45:00,0.0,0.0,11.696,3.716,122.303,1020.46,79.068,0.0
2020-12-18 19:50:00,0.0,0.0,11.798,2.356,132.483,1020.66,79.071,0.0
2020-12-18 19:55:00,0.0,0.0,11.803,3.5,130.559,1020.55,81.079,0.0
2020-12-18 20:00:00,0.0,0.0,11.587,2.634,123.096,1020.77,80.07,0.0
2020-12-18 20:05:00,0.0,0.0,11.487,2.393,121.118,1020.67,80.079,0.0
2020-12-18 20:10:00,0.0,0.0,11.591,3.162,124.893,1020.87,80.075,0.0
2020-12-18 20:15:00,0.0,0.0,11.589,2.52,134.697,1020.97,80.077,0.0
2020-12-18 20:20:00,0.0,0.0,11.596,3.138,120.727,1021.08,80.069,0.0
2020-12-18 20:25:00,0.0,0.0,11.386,3.008,149.123,1020.98,80.078,0.0
2020-12-18 20:30:00,0.0,0.0,11.488,3.116,136.375,1020.98,80.077,0.0
2020-12-18 20:35:00,0.0,0.0,11.492,3.662,136.387,1020.97,80.073,0.0
2020-12-18 20:40:00,0.0,0.0,11.264,2.569,143.384,1021.18,82.08,0.0
2020-12-18 20:45:00,0.0,0.0,11.111,2.758,155.189,1021.29,81.073,0.0
2020-12-18 20:50:00,0.0,0.0,11.0,2.821,143.804,1021.18,83.087,0.0
2020-12-18 20:55:00,0.0,0.0,10.892,2.619,150.914,1021.4,82.079,0.0
2020-12-18 21:00:00,0.0,0.0,10.785,2.403,149.033,1021.29,84.094,0.0
2020-12-18 21:05:00,0.0,0.0,10.893,2.627,146.17,1021.51,83.086,0.0
2020-12-18 21:10:00,0.0,0.0,10.886,2.893,138.937,1021.61,83.052,0.0
2020-12-18 21:15:00,0.0,0.0,10.894,2.616,130.845,1021.5,82.557,0.0
2020-12-18 21:20:00,0.0,0.0,10.887,2.946,139.471,1021.71,82.806,0.0
2020-12-18 21:25:00,0.0,0.0,10.893,2.939,144.49,1021.6,82.882,0.0
2020-12-18 21:30:00,0.0,0.0,10.676,2.582,144.236,1021.82,83.085,0.0
2020-12-18 21:35:00,0.0,0.0,10.569,2.584,143.136,1021.93,83.086,0.0
2020-12-18 21:40:00,0.0,0.0,10.676,2.685,146.617,1022.04,83.087,0.0
2020-12-18 21:45:00,0.0,0.0,10.677,2.956,149.154,1021.93,83.086,0.0
2020-12-18 21:50:00,0.0,0.0,10.463,2.649,140.45,1021.93,83.087,0.0
2020-12-18 21:55:00,0.0,0.0,10.566,2.674,131.162,1022.14,83.091,0.0
2020-12-18 22:00:00,0.0,0.0,10.569,2.703,129.87,1022.03,81.551,0.0
2020-12-18 22:05:00,0.0,0.0,10.563,2.451,125.113,1022.24,84.091,0.0
2020-12-18 22:10:00,0.0,0.0,10.571,2.531,145.263,1022.13,83.083,0.0
2020-12-18 22:15:00,0.0,0.0,10.568,2.691,144.822,1022.35,83.086,0.0
2020-12-18 22:20:00,0.0,0.0,10.592,3.341,144.66,1022.24,83.084,0.0
2020-12-18 22:25:00,0.0,0.0,10.571,2.457,140.353,1022.24,83.083,0.0
2020-12-18 22:30:00,0.0,0.0,10.359,2.599,133.869,1022.25,83.088,0.0
2020-12-18 22:35:00,0.0,0.0,10.546,3.359,132.03,1022.46,83.083,0.0
2020-12-18 22:40:00,0.0,0.0,10.541,2.341,131.042,1022.56,83.087,0.0
2020-12-18 22:45:00,0.0,0.0,10.5,2.802,141.69,1022.66,83.088,0.0
2020-12-18 22:50:00,0.0,0.0,10.483,2.888,129.238,1022.55,83.062,0.0
2020-12-18 22:55:00,0.0,0.0,10.486,2.666,133.236,1022.77,82.94,0.0
2020-12-18 23:00:00,0.0,0.0,10.485,2.657,129.852,1022.88,82.95,0.0
2020-12-18 23:05:00,0.0,0.0,10.486,2.289,135.409,1022.78,81.937,0.0
2020-12-18 23:10:00,0.0,0.0,10.461,2.695,137.471,1022.78,84.09,0.0
2020-12-18 23:15:00,0.0,0.0,10.462,2.621,137.417,1022.78,83.087,0.0
2020-12-18 23:20:00,0.0,0.0,10.468,2.884,121.856,1022.99,83.081,0.0
2020-12-18 23:25:00,0.0,0.0,10.46,2.662,116.756,1022.88,83.089,0.0
2020-12-18 23:30:00,0.0,0.0,10.251,2.658,129.0,1022.86,83.082,0.0
2020-12-18 23:35:00,0.0,0.0,10.44,2.839,125.722,1022.88,83.068,0.0
2020-12-18 23:40:00,0.0,0.0,10.646,2.896,124.717,1022.89,82.941,0.0
2020-12-18 23:45:00,0.0,0.0,10.5,2.625,119.355,1023.1,82.971,0.0
2020-12-18 23:50:00,0.0,0.0,10.5,2.549,123.409,1022.99,83.076,0.0
2020-12-18 23:55:00,0.0,0.0,10.517,3.026,129.554,1023.0,82.94,0.0
2020-12-19 00:00:00,0.0,0.0,10.6,2.493,121.846,1023.0,82.614,0.0
2020-12-19 00:05:00,0.0,0.0,10.495,2.828,118.648,1023.1,81.609,0.0
2020-12-19 00:10:00,0.0,0.0,10.393,3.433,109.857,1022.9,80.607,0.0
2020-12-19 00:15:00,0.0,0.0,10.499,2.831,129.874,1022.79,83.62,0.0
2020-12-19 00:20:00,0.0,0.0,10.5,3.247,114.859,1022.95,82.613,0.0
2020-12-19 00:30:00,0.0,0.0,10.496,3.206,120.902,1022.98,82.617,0.0
2020-12-19 00:35:00,0.0,0.0,10.284,2.568,112.155,1022.97,82.611,0.0
2020-12-19 00:40:00,0.0,0.0,10.389,2.66,121.819,1022.95,84.625,0.0
2020-12-19 00:45:00,0.0,0.0,10.386,3.246,122.745,1023.0,83.216,0.0
2020-12-19 00:50:00,0.0,0.0,10.384,3.176,125.89,1023.0,83.278,0.0
2020-12-19 00:55:00,0.0,0.0,10.389,3.096,116.504,1023.21,83.314,0.0
2020-12-19 01:00:00,0.0,0.0,10.388,3.273,118.803,1023.11,83.334,0.0
2020-12-19 01:05:00,0.0,0.0,10.385,2.786,113.9,1023.11,83.181,0.0
2020-12-19 01:10:00,0.0,0.0,10.18,2.787,117.914,1023.11,83.418,0.0
2020-12-19 01:15:00,0.0,0.0,10.3,2.708,109.765,1023.11,83.614,0.0
2020-12-19 01:20:00,0.0,0.0,10.287,2.1,111.342,1023.1,83.618,0.0
2020-12-19 01:25:00,0.0,0.0,10.075,3.306,117.698,1023.11,83.62,0.0
2020-12-19 01:30:00,0.0,0.0,10.242,3.398,114.573,1023.09,83.615,0.0
2020-12-19 01:35:00,0.0,0.0,10.2,3.145,114.816,1023.1,83.618,0.0
2020-12-19 01:40:00,0.0,0.0,10.177,2.571,113.82,1023.09,82.178,0.0
2020-12-19 01:45:00,0.0,0.0,10.177,3.448,115.098,1023.1,84.622,0.0
2020-12-19 01:50:00,0.0,0.0,9.965,2.794,112.471,1022.89,83.613,0.0
2020-12-19 01:55:00,0.0,0.0,10.065,3.574,107.522,1022.99,83.622,0.0
2020-12-19 02:00:00,0.0,0.0,9.865,2.731,111.685,1022.99,83.622,0.0
2020-12-19 02:05:00,0.0,0.0,9.969,2.801,106.913,1022.99,83.618,0.0
2020-12-19 02:10:00,0.0,0.0,9.973,3.149,112.266,1023.0,83.614,0.0
2020-12-19 02:15:00,0.0,0.0,9.97,2.758,103.676,1022.79,83.617,0.0
2020-12-19 02:20:00,0.0,0.0,9.76,3.338,108.012,1022.89,83.617,0.0
2020-12-19 02:25:00,0.0,0.0,9.869,3.146,112.278,1022.9,83.613,0.0
2020-12-19 02:30:00,0.0,0.0,9.865,3.482,122.239,1022.94,83.617,0.0
2020-12-19 03:55:00,0.0,0.0,9.9,4.225,121.22,1022.58,80.942,0.0
2020-12-19 04:00:00,0.0,0.0,9.797,3.653,120.149,1022.68,79.939,0.0
2020-12-19 04:05:00,0.0,0.0,9.696,3.294,115.335,1022.48,78.938,0.0
2020-12-19 04:10:00,0.0,0.0,9.799,2.999,115.428,1022.38,79.941,0.0
2020-12-19 04:15:00,0.0,0.0,9.591,3.177,126.772,1022.57,81.947,0.0
2020-12-19 04:20:00,0.0,0.0,9.716,3.409,118.698,1022.58,80.891,0.0
2020-12-19 04:25:00,0.0,0.0,9.701,3.276,124.25,1022.56,80.635,0.0
2020-12-19 04:30:00,0.0,0.0,9.7,3.312,111.441,1022.56,80.79,0.0
2020-12-19 04:35:00,0.0,0.0,9.695,3.59,126.532,1022.58,80.741,0.0
2020-12-19 04:40:00,0.0,0.0,9.699,3.204,127.565,1022.57,80.704,0.0
2020-12-19 04:45:00,0.0,0.0,9.485,2.6,127.982,1022.79,80.877,0.0
2020-12-19 04:50:00,0.0,0.0,9.589,3.78,123.74,1022.62,80.868,0.0
2020-12-19 04:55:00,0.0,0.0,9.595,3.173,124.804,1022.68,80.856,0.0
2020-12-19 05:00:00,0.0,0.0,9.591,3.226,131.186,1022.68,80.613,0.0
2020-12-19 05:05:00,0.0,0.0,9.6,2.563,121.08,1022.68,80.587,0.0
2020-12-19 05:10:00,0.0,0.0,9.6,2.928,107.737,1022.9,78.934,0.0
2020-12-19 05:15:00,0.0,0.0,9.6,3.089,112.359,1023.0,80.165,0.0
2020-12-19 05:20:00,0.0,0.0,9.6,3.604,119.444,1022.9,77.93,0.0
2020-12-19 05:30:00,0.0,0.0,9.591,3.768,130.285,1022.89,79.871,0.0
2020-12-19 07:10:00,0.0,0.0,9.4,2.377,101.002,1024.13,79.347,0.0
2020-12-19 07:15:00,0.0,0.0,9.506,2.972,106.903,1024.32,80.353,0.0
2020-12-19 07:20:00,3.236,0.817,9.724,3.544,105.572,1024.42,78.345,0.0
2020-12-19 07:25:00,6.772,0.78,9.942,3.15,105.391,1024.31,77.335,0.0
2020-12-19 07:30:00,11.803,2.022,10.16,3.473,114.523,1024.31,79.347,0.0
2020-12-19 07:35:00,15.522,3.988,9.3,3.195,106.126,1024.52,79.353,0.0
2020-12-19 07:40:00,21.206,9.309,9.4,2.971,116.532,1024.42,79.353,0.148
2020-12-19 07:45:00,25.068,5.604,9.401,2.581,116.889,1024.62,79.352,0.228
2020-12-19 07:50:00,29.195,4.819,9.402,2.592,104.38,1024.72,79.351,0.272
2020-12-19 07:55:00,32.276,3.0,9.41,2.658,109.919,1024.61,79.343,0.295
2020-12-19 08:00:00,35.15,3.134,9.193,2.892,119.959,1024.61,79.347,0.317
2020-12-19 08:05:00,37.773,7.96,9.3,2.333,113.969,1024.82,79.351,0.347
2020-12-19 08:10:00,46.257,4.18,9.3,2.943,111.084,1024.71,79.346,0.454
